employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,salary_hike_pct,years_at_company,total_working_years,years_since_promotion,num_prior_companies,work_mode,overtime_hours_per_week,business_travel_days_per_year,burnout_score,engagement_score,work_life_balance_score,performance_rating,last_review_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition
1945,32,Male,Married,High School,Engineering,QA Engineer,1,4481,6,8,12,4.4,2,Onsite,0.4,7,2.1,5.6,6.8,4,8.2,TRUE,4.1,No
1946,21,Female,Single,High School,Engineering,Data Engineer,1,3258,12.3,0,1,0,1,Remote,3.1,3,3.9,5.2,6.5,4,8.9,FALSE,2.6,No
1947,21,Female,Married,Bachelors,Sales,Sales Development Rep,1,3714,15.6,0,1,0,1,Hybrid,4.6,18,3.7,7.4,6.1,4,8,FALSE,2.7,No
1948,27,Female,Single,Bachelors,Engineering,Software Engineer,1,4155,7.1,6,7,2.5,1,Hybrid,5.9,2,3.3,6,5.9,4,9.1,TRUE,4.9,No
1949,33,Female,Married,Bachelors,Research & Development,Research Scientist,2,6957,13.5,1.1,5.6,1.1,2,Hybrid,18.4,4,5.6,5.6,2.7,3,9.8,FALSE,2.7,No
1950,33,Female,Single,Bachelors,Engineering,QA Engineer,1,4853,9.6,7.1,7.6,1.3,0,Onsite,4.2,6,4.1,6.8,5,4,8.4,FALSE,4.2,No
1951,29,Female,Single,Masters,Marketing,Growth Manager,2,5421,8.5,6.1,9,6.1,4,Hybrid,3,6,3.1,5.9,7.7,4,8.6,TRUE,3.4,No
1952,21,Female,Married,PhD,Engineering,QA Engineer,3,7601,9.7,0,1,0,2,Hybrid,4.6,4,1.8,6,5,4,9.1,TRUE,3.6,No
1953,30,Female,Married,Bachelors,Sales,Sales Manager,3,6822,13.1,6.9,10,1.4,1,Onsite,4.1,20,4.3,6,5.9,3,7.6,FALSE,6.1,No
1954,22,Male,Divorced,Bachelors,Human Resources,HR Business Partner,1,2833,16.1,1,2,1,3,Onsite,11.3,8,4.2,7.9,5,4,8.6,FALSE,6,Yes
1955,39,Male,Married,Bachelors,Sales,Account Executive,5,8803,14,11,12.9,2.3,1,Onsite,3.5,26,5.4,6.6,5.7,3,7.7,FALSE,4.5,No
1956,40,Male,Single,Bachelors,Engineering,Data Engineer,4,12334,13.8,8.3,13.3,3.6,2,Hybrid,2.3,5,2,8.2,6.3,4,9.2,TRUE,3.9,No
1957,41,Female,Married,Bachelors,Operations,Program Manager,3,6363,13.9,6.8,12.5,1.1,2,Hybrid,2.1,25,4.1,7.8,7.1,4,9.2,FALSE,1.7,No
1958,33,Female,Single,Bachelors,Research & Development,Research Scientist,2,6997,10.8,9.1,13,1.4,5,Hybrid,3.8,4,2.4,7,7.7,4,9.2,TRUE,7.1,Yes
1959,31,Female,Divorced,Masters,Engineering,Engineering Manager,2,6536,13.4,4.8,11,4.8,4,Hybrid,2.5,2,2.2,8.3,5.5,4,7.2,TRUE,4.4,No
1960,31,Female,Single,High School,Engineering,QA Engineer,2,6253,14.8,6,11,2.2,3,Hybrid,2.6,3,2.9,6.9,6.7,4,7.7,TRUE,4.4,No
1961,44,Male,Married,Masters,Operations,Operations Manager,4,8967,17.7,9.5,14.8,0,2,Hybrid,6.9,19,5.3,8.2,5.2,5,8.8,TRUE,8,Yes
1962,37,Female,Divorced,High School,Marketing,Content Strategist,4,7507,16.4,6.5,14.8,0.9,5,Remote,6.4,4,4.7,6.9,5.6,3,7.4,TRUE,4.9,No
1963,28,Female,Married,Bachelors,Engineering,Data Engineer,2,5725,14.4,1.5,8,1.5,4,Hybrid,0.5,7,2.7,10,6.7,5,7.4,TRUE,1.2,No
1964,29,Male,Married,Masters,Engineering,Software Engineer,2,6839,5.2,4.6,9,2.9,1,Onsite,3,5,5.6,4.5,5.8,4,9.1,FALSE,7.2,No
1965,34,Male,Married,Bachelors,Research & Development,Research Scientist,3,7885,18.1,6.7,12.9,0.5,1,Onsite,8.1,11,1.6,8.3,7.6,4,9.9,TRUE,2.9,No
1966,30,Non-binary,Single,Bachelors,Operations,Operations Analyst,1,2559,12.5,3.1,9.4,1.5,2,Onsite,2.1,26,2.3,6.6,7.7,4,7.9,FALSE,4.2,No
1967,28,Male,Single,Bachelors,Marketing,Growth Manager,3,5657,13.6,7,8,2.1,1,Onsite,1.9,8,5.6,4.7,5.6,2,7.4,TRUE,6.2,Yes
1968,31,Male,Single,Bachelors,Engineering,Engineering Manager,4,9637,10.4,7.2,11,4.9,4,Hybrid,1.3,6,2.2,8.9,6.3,5,8.8,TRUE,5,No
1969,51,Female,Single,Masters,Customer Support,Support Team Lead,5,11825,14.2,11.3,18.7,1.6,1,Onsite,9.5,9,4.4,7.5,5.3,3,7.5,FALSE,6.1,No
1970,40,Female,Married,Bachelors,Sales,Sales Manager,5,9734,15.1,8.6,13.8,1.8,1,Hybrid,9.9,30,3.9,5.7,5.5,4,7.7,TRUE,3.7,No
1971,42,Male,Single,Bachelors,Sales,Account Executive,2,4407,16.5,3.7,10.8,0.6,1,Onsite,9.5,20,6.1,5.9,4.5,4,6.6,FALSE,5,No
1972,23,Male,Divorced,PhD,Customer Support,Support Specialist,1,3657,8.4,0,3,0,2,Hybrid,7.2,6,5.6,6.1,5,3,8.9,TRUE,5.8,Yes
1973,31,Male,Married,Masters,Customer Support,Support Specialist,3,6270,14.9,8.4,11,0.9,1,Hybrid,13.6,4,3.5,4.5,4.6,2,6.6,TRUE,5.9,No
1974,52,Female,Single,Masters,Engineering,Engineering Manager,4,11386,11.8,5.3,11.1,2.8,1,Hybrid,4.8,7,1.8,7.1,6.3,4,10,TRUE,4.2,No
1975,39,Male,Single,High School,Human Resources,Recruiter,3,5998,9,5.1,10.3,0.7,2,Onsite,3.2,6,3.1,6.9,6.6,4,9.4,FALSE,3.5,No
1976,37,Male,Divorced,Bachelors,Sales,Sales Development Rep,4,8250,14.8,8.5,17,0.8,3,Remote,4.8,28,3.7,6.2,7.1,4,10,FALSE,1.8,No
1977,39,Female,Single,High School,Research & Development,Product Researcher,4,6139,11.7,6.8,8.9,0.8,2,Hybrid,6.8,6,3,4.4,6.2,4,8.2,FALSE,1,No
1978,46,Female,Single,Masters,Sales,Sales Development Rep,3,9174,10.6,11.1,15.4,0.5,0,Onsite,5,28,6,4.5,7.6,3,7.8,FALSE,4.4,Yes
1979,28,Female,Single,PhD,Sales,Sales Development Rep,2,7512,12.7,5.5,7,3.3,0,Hybrid,3,20,3.1,9.4,7.6,5,6.5,TRUE,5.7,No
1980,22,Male,Divorced,High School,Finance,Finance Manager,2,3108,18,0.8,2,0.3,2,Remote,0.9,0,1,7.8,6.5,4,8.5,TRUE,6.1,No
1981,39,Female,Married,Masters,Customer Support,Support Team Lead,2,4146,14.8,7.6,14.3,0,3,Remote,7,4,5.4,7,6.8,3,7.8,FALSE,7.2,No
1982,21,Male,Single,Bachelors,Finance,Financial Analyst,1,3784,16.5,0,1,0,0,Hybrid,5.1,4,2.6,4.8,4.9,4,6.2,FALSE,4.7,No
1983,22,Male,Single,Bachelors,Human Resources,HR Business Partner,1,2489,14.7,1,2,1,1,Remote,3,5,3.5,5.3,7,4,8.2,FALSE,4.8,No
1984,32,Male,Single,Masters,Engineering,Software Engineer,2,7083,13.8,4.8,8.6,0.9,1,Hybrid,6.2,10,7,4.9,5.9,3,7.6,FALSE,3.9,No
1985,21,Female,Single,PhD,Engineering,Software Engineer,2,4832,10.4,0,1,0,0,Onsite,6.5,3,5,2.9,4.7,4,9,FALSE,3.9,No
1986,21,Female,Single,Bachelors,Customer Support,Support Specialist,2,3109,20.3,0,1,0,1,Hybrid,7.8,6,6,5.9,5.6,3,8.2,TRUE,8.8,No
1987,38,Female,Married,Bachelors,Engineering,QA Engineer,2,5681,13.4,7.7,16.3,2.6,2,Onsite,1.3,4,3.1,5.7,8.3,4,8,TRUE,1,No
1988,36,Male,Married,Bachelors,Research & Development,R&D Manager,3,5998,10.4,3.3,8.9,3.3,2,Hybrid,4.9,10,3.8,6,7.6,4,8.7,FALSE,4.7,No
1989,52,Female,Married,Masters,Research & Development,Product Researcher,5,10982,12.3,11.3,19.4,2.2,3,Hybrid,3.1,7,4,7.2,6,4,8.5,FALSE,4.8,No
1990,25,Female,Single,Bachelors,Finance,Financial Analyst,2,4908,11.2,4,5,0.8,2,Remote,7.1,7,4.6,7.5,5.1,4,9.1,FALSE,6.1,No
1991,22,Male,Single,High School,Sales,Account Executive,1,3492,9.7,1,2,1,3,Remote,9.6,21,4.3,6.8,7.6,3,8.5,TRUE,5.6,No
1992,38,Female,Married,High School,Research & Development,R&D Manager,3,6748,7.9,6.8,17,1.9,3,Onsite,13.3,7,7.8,4.5,3.8,4,8.5,TRUE,3.6,No
1993,40,Male,Single,PhD,Customer Support,Support Team Lead,3,9182,9.1,11.8,13.7,5.7,0,Onsite,5.8,6,5.5,6.7,4.9,4,10,TRUE,5.6,No
1994,35,Male,Single,PhD,Operations,Program Manager,2,6093,16.1,0.5,5.7,0.5,3,Hybrid,3.5,17,4.7,6.8,5.6,4,7.7,FALSE,8,No
1995,42,Female,Divorced,Masters,Engineering,QA Engineer,2,7095,13,7.1,13.4,1.5,2,Hybrid,6.4,6,2.6,8.7,6.1,4,8.7,TRUE,3.9,No
1996,29,Male,Single,Bachelors,Finance,Accountant,3,5038,9.6,4.9,9,3.6,2,Onsite,8.1,6,3.3,6.7,6.1,4,9.8,FALSE,4.5,No
1997,37,Male,Single,Bachelors,Customer Support,Support Team Lead,4,6222,6.5,6.3,7.3,4.7,1,Onsite,4,7,6.2,4.1,6.3,4,8.2,FALSE,5.2,Yes
1998,41,Male,Married,High School,Engineering,Software Engineer,3,7659,13.9,4.5,13.5,2.2,2,Remote,2.3,6,2.7,7.1,7,4,9.7,TRUE,5.5,No
1999,21,Female,Married,Bachelors,Engineering,Engineering Manager,3,6882,16.7,0,0,0,0,Hybrid,11.1,4,4.6,5.4,4.2,3,5.7,TRUE,1,No
2000,33,Female,Married,Masters,Marketing,Growth Manager,4,10300,15.1,6.9,13,0.8,0,Remote,4.5,4,1.8,7,8.4,4,8.4,FALSE,3.4,No
2001,31,Male,Single,Bachelors,Customer Support,Customer Success Manager,2,3389,6.2,7.7,11,7.7,3,Hybrid,4.7,10,5.8,5.8,4.7,4,7.2,TRUE,6,Yes
2002,26,Female,Married,Bachelors,Engineering,QA Engineer,1,4206,10.5,0.4,6,0.4,1,Onsite,4.4,7,5,5.3,5.5,3,8.5,FALSE,5.2,No
2003,45,Female,Single,High School,Operations,Program Manager,5,8425,11.2,13,21.5,0.4,2,Hybrid,4,19,2.2,7.6,6.5,5,7.7,FALSE,6.7,No
2004,37,Female,Single,High School,Human Resources,HR Manager,3,5319,15.5,1.7,9.3,1.7,2,Hybrid,5,7,2.3,6.3,6.6,4,5.7,TRUE,4.3,No
2005,45,Male,Single,High School,Operations,Operations Manager,5,9219,10.9,9.1,23.1,3.5,5,Onsite,10,27,5.4,5.3,5.6,3,6.9,FALSE,5.3,Yes
2006,38,Female,Single,Masters,Engineering,Data Engineer,1,4169,9.7,2.1,9.1,2.1,1,Onsite,3.1,4,2.3,6.6,6.1,4,10,FALSE,3.7,No
2007,52,Male,Married,Bachelors,Research & Development,Research Scientist,5,10943,17,10,17,4.3,2,Hybrid,4.8,5,2.6,6.1,7.7,4,7.9,FALSE,3.5,No
2008,43,Female,Married,Bachelors,Engineering,QA Engineer,3,7986,16.9,7.8,15.9,4.2,3,Onsite,12.8,7,5.7,6.2,4.5,3,7.3,TRUE,1.9,No
2009,29,Female,Married,Masters,Customer Support,Customer Success Manager,4,5194,11.7,8,9,3.8,1,Onsite,7.4,8,4.1,5.5,6.1,3,9.5,FALSE,5.2,No
2010,31,Female,Married,Masters,Engineering,Software Engineer,2,5715,14.6,7.8,11,1.3,3,Hybrid,3,9,4.2,9.5,6.6,5,9.4,FALSE,8.3,No
2011,39,Male,Single,Bachelors,Operations,Operations Analyst,2,4975,10,4.9,10.5,0.8,1,Onsite,15.4,19,6.4,5.3,4.3,4,8.3,FALSE,6.4,No
2012,35,Male,Married,Bachelors,Sales,Sales Development Rep,2,4833,15.2,3.2,5.3,1.7,1,Hybrid,6,22,4.3,6.6,6.7,3,8.3,TRUE,7.2,No
2013,35,Male,Single,Masters,Sales,Sales Manager,3,5118,13,5,5.7,0,0,Hybrid,3.3,18,4.8,7.6,6.6,4,9.5,TRUE,8.4,No
2014,26,Female,Married,Bachelors,Customer Support,Support Specialist,2,3217,13.2,5,6,2.4,4,Onsite,2,5,5.2,5.2,6.5,3,8,TRUE,7.2,Yes
2015,42,Male,Single,High School,Sales,Sales Manager,3,5666,10.2,7.3,13.9,0.9,1,Hybrid,4.9,31,3.8,6.7,8.1,3,10,FALSE,3.6,No
2016,30,Female,Single,Bachelors,Human Resources,HR Manager,2,5232,18.1,9,10,0.8,2,Onsite,4.1,7,2.6,8.4,9,4,8.2,TRUE,3,No
2017,26,Female,Married,Bachelors,Finance,Financial Analyst,1,4347,15.7,1.4,5.4,1.4,1,Remote,4.7,8,4.4,5.1,8.6,4,10,FALSE,4.7,Yes
2018,34,Female,Married,Masters,Engineering,Engineering Manager,3,8429,13.8,6.1,10.5,4.6,0,Hybrid,6.8,5,6.5,3.7,5.6,3,7.2,TRUE,2.5,No
2019,32,Female,Single,Bachelors,Operations,Program Manager,3,5752,18.3,6.9,12,0.4,3,Onsite,2.3,20,1.9,7.7,7.2,3,8.5,TRUE,7.7,No
2020,31,Female,Single,Bachelors,Research & Development,R&D Manager,3,5860,17.4,3.4,7.2,0,0,Onsite,6.5,9,5.3,5.8,4.3,3,9.5,TRUE,4.4,No
2021,30,Male,Single,Masters,Sales,Account Executive,3,7123,15.1,0.3,6.8,0.3,1,Onsite,6.2,22,3.7,6.3,6.8,4,8.8,TRUE,4.4,No
2022,32,Female,Married,Bachelors,Customer Support,Support Team Lead,3,5031,7.5,8.8,12,1,1,Onsite,4.1,5,2.2,7.9,7.9,4,7.5,FALSE,7.4,No
2023,22,Female,Single,Masters,Engineering,Data Engineer,2,6990,6.6,0.9,2,0.9,2,Hybrid,6.9,2,3,6.9,5.5,4,9.9,FALSE,4.2,No
2024,28,Female,Single,PhD,Human Resources,HR Business Partner,2,4407,11.1,5.9,8,0.8,2,Onsite,1.9,7,3.1,6.8,6.3,4,9,FALSE,3.9,No
2025,40,Male,Married,Bachelors,Engineering,Engineering Manager,3,9399,14,7.6,12.6,0,3,Hybrid,1.2,5,3.2,8,5.9,3,7.2,TRUE,1,No
2026,36,Male,Single,Bachelors,Engineering,QA Engineer,3,12198,15.8,7.9,11.4,1.4,0,Hybrid,2.9,3,1,9.1,6.4,4,8.3,TRUE,3.3,No
2027,41,Female,Single,High School,Finance,Finance Manager,4,6663,13.4,6.4,13.7,1.8,2,Onsite,3.3,5,3.4,5.7,7,4,9.2,TRUE,6.4,No
2028,33,Male,Married,Masters,Engineering,QA Engineer,1,3844,9.1,7.9,12,6.8,0,Hybrid,8.5,4,3,8.2,7,4,8.9,TRUE,4.3,No
2029,52,Female,Married,PhD,Research & Development,R&D Manager,5,13336,10.9,7.7,17.9,2.1,2,Hybrid,3.5,4,2.2,5.3,7.8,4,9.2,FALSE,3.1,No
2030,40,Female,Married,Bachelors,Operations,Operations Analyst,2,4066,10.8,0.3,7.5,0.3,2,Hybrid,5.7,27,4.1,5.6,7.6,2,6.4,TRUE,5.8,No
2031,35,Female,Married,Bachelors,Engineering,QA Engineer,2,6489,15.5,3.1,11.3,2.6,3,Remote,1,4,1,8.4,8.4,4,10,TRUE,5.2,No
2032,32,Female,Married,Bachelors,Finance,Accountant,2,6515,10.7,4.4,9.3,1.7,1,Hybrid,5.4,6,4.5,5,6,3,8.9,FALSE,5.8,No
2033,32,Male,Married,Bachelors,Engineering,Engineering Manager,2,6180,7.7,5.9,12,3,3,Hybrid,9.6,9,4.9,4.2,5.8,3,7.5,TRUE,3.3,Yes
2034,26,Female,Divorced,High School,Operations,Operations Analyst,3,4446,8.6,5,6,0.9,4,Hybrid,15.5,23,5.2,6.5,5.2,4,9.4,FALSE,7.2,No
2035,39,Female,Single,Bachelors,Customer Support,Customer Success Manager,4,7021,11.7,8.9,19,0.4,4,Onsite,8.2,6,4.3,7.5,5.5,4,9.8,FALSE,4.5,No
2036,50,Female,Single,Bachelors,Customer Support,Customer Success Manager,4,6704,12.2,9.9,17.3,0.9,2,Onsite,17.1,3,5.5,7.2,4.6,5,8.9,FALSE,5.1,No
2037,23,Male,Divorced,Masters,Engineering,Data Engineer,1,6134,16.2,1.3,3,1.3,0,Hybrid,7.3,8,3,7.6,5.8,4,8.4,TRUE,5.9,No
2038,28,Female,Single,Masters,Engineering,Software Engineer,3,6696,9.9,7,8,1.3,2,Remote,2.2,10,2.3,6.9,7.4,5,7.1,TRUE,5.1,No
2039,35,Male,Married,Masters,Finance,Financial Analyst,3,6116,11.8,10.2,14.7,2.7,0,Hybrid,3.6,3,2.3,7.9,6.2,4,8.8,TRUE,7.3,No
2040,30,Female,Single,Bachelors,Sales,Sales Manager,4,11152,12.8,9,10,2.2,1,Onsite,7.5,21,5.7,4.3,5.5,4,6.2,FALSE,4.3,Yes
2041,42,Male,Married,Masters,Research & Development,Product Researcher,2,8095,8.5,5.7,14.2,1,2,Remote,4.3,10,1.6,7.6,6.7,4,10,FALSE,2.7,No
2042,36,Male,Married,Bachelors,Human Resources,Recruiter,1,2663,14.4,4,9.6,1.2,1,Onsite,14.4,8,4.7,6.5,5.1,3,8.8,FALSE,5.2,Yes
2043,35,Male,Divorced,Bachelors,Human Resources,HR Business Partner,3,4880,14.3,9.9,13.4,0.3,1,Remote,17.8,5,6.1,4.5,4.6,4,8.9,TRUE,3,No
2044,34,Male,Married,Bachelors,Operations,Operations Manager,3,6869,12,10.2,14,2.2,3,Hybrid,7.3,23,5.5,4.8,4.9,3,7.8,TRUE,5.4,No
2045,28,Male,Married,Bachelors,Customer Support,Support Team Lead,3,3984,9.7,6.3,8,1.5,0,Hybrid,8.3,5,5.7,4.5,5.8,4,8.9,TRUE,8.9,No
2046,21,Male,Divorced,Bachelors,Marketing,Content Strategist,1,3100,13.9,0,1,0,2,Onsite,5.3,8,4.3,7,6,4,6.1,TRUE,5.2,No
2047,46,Female,Single,Bachelors,Human Resources,HR Manager,5,8878,2.9,8.5,12.8,7.2,1,Hybrid,2.5,6,4.8,3.6,8.1,3,8,FALSE,5.1,No
2048,40,Male,Single,Masters,Engineering,Software Engineer,2,5661,11.9,2,8.4,2,3,Hybrid,5.9,4,3.4,7.8,5.1,5,10,TRUE,4,No
2049,45,Male,Married,Masters,Research & Development,R&D Manager,4,10376,19,12.8,20.7,2.7,2,Onsite,2.8,8,4.2,5.5,6.7,4,8.3,TRUE,2,No
2050,54,Non-binary,Divorced,Bachelors,Customer Support,Customer Success Manager,5,6701,11,8.4,14.4,2.9,0,Remote,15.2,5,6.8,5.2,5.1,2,5.7,TRUE,5.7,No
2051,53,Female,Single,Bachelors,Engineering,Software Engineer,5,12837,9.3,9.9,17.1,4.9,1,Remote,8.4,8,4.9,7.8,6.6,4,8.6,TRUE,5,No
2052,22,Male,Divorced,Bachelors,Sales,Sales Development Rep,1,3418,11.9,0.7,2,0.7,3,Onsite,3.2,21,4.4,6.7,6.5,4,8.7,TRUE,7,No
2053,44,Male,Single,Bachelors,Customer Support,Customer Success Manager,2,3808,11.4,3,9,2,2,Remote,3.6,4,2.8,8.6,6.2,4,8.1,FALSE,6.3,No
2054,24,Female,Single,Bachelors,Finance,Financial Analyst,1,2959,10.9,3,1.5,3,2,Hybrid,2.4,6,5,7.6,6.5,4,9.8,TRUE,6.1,No
2055,21,Male,Married,Bachelors,Sales,Account Executive,1,3237,8.2,0,1,0,3,Hybrid,13.1,16,3.7,4.8,6.5,5,8.7,TRUE,3.7,Yes
2056,34,Male,Single,High School,Sales,Sales Manager,4,8987,7.1,9.5,11.4,6.1,2,Hybrid,10.9,29,2.6,5.2,5.2,3,8.7,TRUE,4.2,No
2057,32,Female,Married,Masters,Operations,Program Manager,3,8378,12.1,7.8,12,0.1,4,Hybrid,1.1,21,5.1,5.5,5.9,3,8.8,TRUE,6.3,Yes
2058,50,Female,Single,Bachelors,Operations,Operations Manager,3,5982,11.2,6.6,9.9,3.5,1,Hybrid,3.6,13,5.6,7.3,5.8,3,8.1,TRUE,6.6,No
2059,27,Male,Married,Bachelors,Engineering,Engineering Manager,3,8836,12.9,4.8,7,1.9,1,Onsite,1,7,4,5.5,7,4,6.6,TRUE,2.5,No
2060,28,Male,Married,Masters,Marketing,Content Strategist,1,3353,15.9,4.5,8,0,4,Onsite,2.1,1,4.6,5.6,6.7,3,7,FALSE,4.3,Yes
2061,25,Male,Married,Bachelors,Customer Support,Support Specialist,2,4065,10.3,4,5,1.6,1,Onsite,8.3,7,5.4,6.9,5.9,4,10,FALSE,6.6,No
2062,23,Male,Married,Masters,Customer Support,Customer Success Manager,2,3705,11.5,2,3,2,3,Onsite,5.1,5,5.5,3.7,5.3,3,10,TRUE,6,Yes
2063,33,Male,Single,High School,Operations,Operations Manager,2,4310,14.6,8.8,13,1.3,2,Hybrid,1.9,22,4.6,5.8,6.2,5,8.5,TRUE,5.3,No
2064,43,Female,Married,Masters,Customer Support,Support Specialist,4,5106,7.2,10.3,16.2,2.9,2,Hybrid,9.7,6,2.9,7.8,6.5,4,9.3,FALSE,5.8,No
2065,28,Male,Married,Bachelors,Operations,Operations Analyst,3,7198,16.1,4.6,8,0.7,3,Onsite,2.5,20,4,8.8,7,3,8.5,FALSE,8.3,No
2066,43,Male,Single,Masters,Customer Support,Support Team Lead,4,7683,11.3,10.7,18.1,0.2,2,Hybrid,6.3,8,3.9,7.5,5.3,3,6.6,FALSE,8.7,No
2067,39,Male,Married,PhD,Sales,Sales Manager,3,9574,10.8,3.4,11.7,3.4,3,Hybrid,4.3,19,1.8,7,7.5,5,7.6,FALSE,7.7,No
2068,39,Male,Married,Bachelors,Engineering,Engineering Manager,3,8029,12.1,8.7,12.5,2.6,2,Onsite,2,5,3.1,5,6.1,4,9.1,TRUE,2.3,No
2069,21,Male,Married,Bachelors,Engineering,QA Engineer,1,3481,11.7,0,1,0,0,Remote,7.5,5,2.2,9.2,5.3,3,9.4,TRUE,3.8,No
2070,36,Female,Single,Masters,Finance,Accountant,2,6278,15.1,5.1,13.1,0.2,0,Onsite,4,5,4.5,7.1,6.1,4,9,FALSE,4.2,No
2071,44,Male,Single,PhD,Engineering,Engineering Manager,3,13896,8.6,10,15.7,5.4,0,Hybrid,4.7,7,3.5,7.5,7.6,4,5.3,TRUE,6.1,No
2072,34,Female,Married,Masters,Customer Support,Support Team Lead,4,6638,16.7,12.9,14,0.2,2,Hybrid,29.6,7,7.6,6.2,1.6,4,8.6,TRUE,3.1,Yes
2073,34,Female,Single,Bachelors,Engineering,QA Engineer,3,8330,11,5.4,14,0.8,4,Hybrid,6.6,6,5,9.2,7.7,4,10,TRUE,4.3,No
2074,35,Male,Divorced,Bachelors,Customer Support,Support Specialist,3,6134,14.3,9.3,12.5,4.3,0,Hybrid,4.2,7,3.7,7.2,7.7,4,8.7,TRUE,4.6,No
2075,38,Female,Single,Masters,Sales,Sales Development Rep,2,6388,11.4,4.9,13,2.2,3,Remote,7.5,19,1.6,8.4,6.8,3,8.7,FALSE,5.6,No
2076,34,Female,Single,Masters,Engineering,Engineering Manager,3,7847,8.5,12.1,13.3,4.5,1,Remote,5.4,3,2.6,5.6,6.6,4,10,TRUE,1.2,No
2077,31,Male,Single,High School,Sales,Account Executive,3,4829,4.5,9.5,11,2,0,Onsite,4.9,17,5.8,2.1,5.9,3,8.2,FALSE,3.1,Yes
2078,27,Female,Married,Bachelors,Engineering,QA Engineer,3,8409,12.8,6,7,3.6,3,Hybrid,2.2,12,1.8,7.4,8.8,4,9.3,TRUE,4.4,No
2079,38,Female,Married,Bachelors,Engineering,QA Engineer,2,5474,13.3,4.3,7.2,0.7,0,Hybrid,3.3,6,2.7,8.3,8.8,4,10,TRUE,3.9,No
2080,25,Male,Single,Bachelors,Engineering,Software Engineer,1,3592,14.7,4,5,0.6,2,Hybrid,1.5,9,5.1,7.2,5,3,4.8,TRUE,5.6,No
2081,36,Male,Single,Bachelors,Research & Development,Product Researcher,2,4693,9.9,2.2,9.1,2.2,2,Hybrid,15.2,7,3.7,4.3,7.4,2,7.6,TRUE,2.8,No
2082,38,Male,Single,Bachelors,Sales,Sales Development Rep,3,6133,13.4,6.7,11.7,0.4,1,Remote,10.1,14,5.5,6.7,6.5,3,7.6,FALSE,1.7,No
2083,35,Male,Divorced,Bachelors,Human Resources,Recruiter,4,8715,13.5,14,15,0.9,1,Remote,12.5,8,4.3,5.4,6.2,4,7.5,TRUE,8.4,No
2084,31,Male,Married,Bachelors,Engineering,Engineering Manager,4,8805,14.2,6.3,9.8,0.7,1,Hybrid,8,7,6.8,5.9,5.4,4,7.1,TRUE,1,No
2085,36,Male,Married,Bachelors,Engineering,Engineering Manager,3,9265,11.9,10.6,16,2,3,Onsite,1.8,4,4.8,6.9,8.6,3,5.9,TRUE,4.4,No
2086,41,Non-binary,Single,Bachelors,Finance,Financial Analyst,5,10020,10.4,12.1,18.5,5,1,Hybrid,3.7,7,2.6,5.2,8.1,4,6.9,FALSE,2.2,No
2087,29,Male,Divorced,Masters,Sales,Sales Development Rep,3,7178,12.4,8,9,1.1,1,Onsite,8.7,16,5.1,6,4.4,3,5.9,FALSE,5.4,Yes
2088,25,Male,Married,Masters,Sales,Account Executive,1,2602,7.6,4,5,2.8,2,Hybrid,17.2,19,5.9,4.4,4.3,4,9.3,FALSE,5.7,No
2089,33,Male,Single,Masters,Engineering,Data Engineer,3,10033,10.8,12,13,1.3,4,Remote,11.6,9,4.5,7.2,6.2,3,9.4,FALSE,4.6,No
2090,35,Male,Married,Bachelors,Operations,Operations Analyst,3,7430,13.9,4.7,15,0.5,3,Hybrid,3.6,28,1.4,7.3,8.1,4,8.4,TRUE,5.3,No
2091,36,Female,Single,Bachelors,Research & Development,Research Scientist,2,5919,11.1,3.5,10.9,3.4,2,Onsite,1.2,7,3.2,5.7,6.7,3,8.5,TRUE,5.5,Yes
2092,37,Prefer not to say,Married,High School,Sales,Account Executive,3,5443,6.4,9.7,15.1,2.6,2,Hybrid,4.8,21,5,6.2,8.3,4,8.6,FALSE,2,No
2093,33,Male,Single,Bachelors,Sales,Account Executive,3,5453,7.4,3,12.1,3,3,Onsite,7.9,27,4.5,3.9,7.6,2,9.5,FALSE,4,Yes
2094,38,Female,Married,Masters,Sales,Sales Manager,2,6890,15.3,7,11.1,1,1,Onsite,21.1,16,8.2,2.3,3.5,3,6.7,TRUE,6,No
2095,28,Male,Married,Masters,Engineering,Data Engineer,2,5838,8.4,7,8,2.8,1,Onsite,3.1,9,3.5,5.7,8,4,9.2,FALSE,2.6,No
2096,35,Male,Single,Bachelors,Sales,Sales Manager,3,4516,13,7.2,13.9,0.8,2,Onsite,2.9,22,1.7,5,6.4,3,6.5,FALSE,4.5,No
2097,36,Female,Married,Bachelors,Customer Support,Support Specialist,2,2922,3.2,5.6,7.8,5.6,0,Remote,10,4,4.5,6.2,5.9,3,7.1,TRUE,8.1,No
2098,48,Female,Married,High School,Engineering,Software Engineer,5,9338,13.7,12.1,14.8,3.1,0,Onsite,7.5,5,3.2,9.2,5.7,4,10,TRUE,2.7,No
2099,40,Male,Married,High School,Customer Support,Customer Success Manager,3,4475,9.3,4.2,16,4.2,4,Remote,15,10,4.2,7.5,4.8,3,8.6,TRUE,6.4,No
2100,23,Male,Married,High School,Engineering,Engineering Manager,2,4023,14.7,2,3,2,2,Hybrid,4.6,6,4,7.2,6.7,4,8.5,FALSE,3,No
