price_recorded_date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,year,month
2023-04-01,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,784.67,76862.0,1.8,No Sale Event,Low Stock,4.8,569,2023,4
2023-04-01,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,1000.92,98493.6,-0.2,No Sale Event,In Stock,4.7,1022,2023,4
2023-04-01,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,1018.31,101297.0,-1.9,No Sale Event,In Stock,4.8,305,2023,4
2023-04-02,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,252.81,24747.6,41.1,No Sale Event,In Stock,4.4,1810,2023,4
2023-04-02,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,331.46,32808.3,22.7,No Sale Event,In Stock,4.4,1261,2023,4
2023-04-02,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,334.93,33266.8,21.9,No Sale Event,In Stock,4.8,2781,2023,4
2023-04-02,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,430.0,42760.4,-0.2,No Sale Event,In Stock,4.7,779,2023,4
2023-04-02,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,430.12,42401.8,-0.3,No Sale Event,In Stock,4.3,1084,2023,4
2023-04-02,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,422.35,41584.5,1.5,No Sale Event,In Stock,4.6,1050,2023,4
2023-04-02,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,619.02,51767.6,22.5,No Sale Event,Low Stock,4.1,794,2023,4
2023-04-02,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,666.82,56440.3,16.5,No Sale Event,In Stock,4.5,552,2023,4
2023-04-02,Flipkart,Watch,Apple Watch Ultra,New,799,78302,805.94,79698.7,-0.9,No Sale Event,In Stock,4.7,914,2023,4
2023-04-02,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,550.19,46402.9,44.9,No Sale Event,Out of Stock,4.2,4401,2023,4
2023-04-02,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1180.62,114617.0,1.5,No Sale Event,In Stock,4.9,1126,2023,4
2023-04-02,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1197.35,117470.0,0.1,No Sale Event,In Stock,4.3,1297,2023,4
2023-04-02,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1190.2,118015.0,0.7,No Sale Event,In Stock,4.7,1390,2023,4
2023-04-02,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1443.76,122576.0,27.8,No Sale Event,In Stock,3.8,1004,2023,4
2023-04-02,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1883.03,185878.0,5.8,No Sale Event,In Stock,4.2,1952,2023,4
2023-04-02,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1905.44,187383.0,4.7,No Sale Event,In Stock,4.8,1287,2023,4
2023-04-02,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1534.44,131699.0,23.2,No Sale Event,In Stock,4.0,165,2023,4
2023-04-02,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1974.61,191195.0,1.2,No Sale Event,In Stock,4.6,196,2023,4
2023-04-02,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,224.83,21820.7,31.7,No Sale Event,In Stock,4.7,2419,2023,4
2023-04-02,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,225.35,21822.8,31.5,No Sale Event,In Stock,4.6,2494,2023,4
2023-04-02,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,396.12,38607.1,33.9,No Sale Event,In Stock,4.8,4472,2023,4
2023-04-02,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,401.06,39929.9,33.0,No Sale Event,In Stock,4.6,1616,2023,4
2023-04-02,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,288.02,24211.9,51.9,No Sale Event,In Stock,4.4,2767,2023,4
2023-04-02,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,381.59,32532.8,36.3,No Sale Event,In Stock,4.0,826,2023,4
2023-04-02,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,697.5,67793.6,12.7,No Sale Event,In Stock,4.3,2235,2023,4
2023-04-02,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,710.06,70518.5,11.1,No Sale Event,In Stock,4.3,3689,2023,4
2023-04-02,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,504.92,42397.4,36.8,No Sale Event,Low Stock,4.2,1981,2023,4
2023-04-02,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1185.11,114760.0,1.2,No Sale Event,In Stock,4.6,545,2023,4
2023-04-02,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1194.46,118154.0,0.4,No Sale Event,In Stock,4.3,342,2023,4
2023-04-02,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,801.72,79074.3,19.7,No Sale Event,In Stock,4.4,2223,2023,4
2023-04-02,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,811.42,80024.8,18.8,No Sale Event,In Stock,4.3,3227,2023,4
2023-04-02,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1117.47,109001.0,6.8,No Sale Event,In Stock,4.6,1562,2023,4
2023-04-02,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1085.04,104329.0,9.5,No Sale Event,In Stock,4.8,1874,2023,4
2023-04-02,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,621.42,52189.3,22.2,No Sale Event,In Stock,4.0,1005,2023,4
2023-04-02,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,993.68,96626.9,0.5,No Sale Event,In Stock,4.6,1072,2023,4
2023-04-03,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,252.48,25035.6,41.1,No Sale Event,In Stock,4.5,2018,2023,4
2023-04-03,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,238.68,20225.8,44.4,No Sale Event,In Stock,4.2,835,2023,4
2023-04-03,Flipkart,Watch,Apple Watch Ultra,New,799,78302,803.5,78610.5,-0.6,No Sale Event,In Stock,4.3,979,2023,4
2023-04-03,Flipkart,Watch,Apple Watch Ultra,New,799,78302,797.85,78851.5,0.1,No Sale Event,In Stock,4.3,1064,2023,4
2023-04-03,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1363.54,117994.0,31.8,No Sale Event,In Stock,4.2,1866,2023,4
2023-04-03,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1436.68,120770.0,28.1,No Sale Event,In Stock,4.2,1230,2023,4
2023-04-03,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1903.18,183136.0,4.8,No Sale Event,In Stock,4.4,2580,2023,4
2023-04-03,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1595.03,133246.0,20.2,No Sale Event,In Stock,3.9,2218,2023,4
2023-04-03,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1540.02,129824.0,23.0,No Sale Event,In Stock,4.1,1040,2023,4
2023-04-03,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1911.88,186407.0,4.4,No Sale Event,In Stock,4.5,2887,2023,4
2023-04-03,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,224.54,21881.3,31.8,No Sale Event,Low Stock,4.9,1051,2023,4
2023-04-03,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,230.66,22226.6,29.9,No Sale Event,In Stock,4.9,2788,2023,4
2023-04-03,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,232.74,22950.9,29.3,No Sale Event,In Stock,4.6,2608,2023,4
2023-04-03,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,229.27,22434.9,30.3,No Sale Event,In Stock,4.2,2190,2023,4
2023-04-03,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,391.32,37893.6,34.7,No Sale Event,In Stock,4.5,4271,2023,4
2023-04-03,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,399.21,39182.0,33.4,No Sale Event,In Stock,4.5,3800,2023,4
2023-04-03,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,491.98,48165.3,17.9,No Sale Event,In Stock,4.6,1426,2023,4
2023-04-03,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,702.61,67741.7,12.1,No Sale Event,In Stock,4.5,3189,2023,4
2023-04-03,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1193.07,119082.0,0.5,No Sale Event,In Stock,4.3,792,2023,4
2023-04-03,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1222.56,120172.0,-2.0,No Sale Event,In Stock,4.6,737,2023,4
2023-04-03,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1206.07,118963.0,-0.6,No Sale Event,Out of Stock,4.8,428,2023,4
2023-04-03,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,909.91,77273.0,24.1,No Sale Event,Out of Stock,3.9,347,2023,4
2023-04-03,Amazon,iPhone,iPhone 12 64GB,New,799,78302,596.91,57395.2,25.3,No Sale Event,In Stock,4.5,3279,2023,4
2023-04-03,Amazon,iPhone,iPhone 12 64GB,New,799,78302,589.29,57079.4,26.2,No Sale Event,In Stock,4.5,4022,2023,4
2023-04-03,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,587.99,58518.6,26.4,No Sale Event,In Stock,4.4,1509,2023,4
2023-04-03,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,559.31,46860.6,44.0,No Sale Event,In Stock,3.8,2423,2023,4
2023-04-03,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,804.88,78085.4,19.4,No Sale Event,In Stock,4.4,2144,2023,4
2023-04-03,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,797.36,77172.4,20.2,No Sale Event,In Stock,4.6,1686,2023,4
2023-04-03,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,797.09,79550.7,20.2,No Sale Event,In Stock,4.4,1769,2023,4
2023-04-03,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,795.23,78607.3,20.4,No Sale Event,In Stock,4.4,2620,2023,4
2023-04-03,Amazon,iPhone,iPhone 13 128GB,New,799,78302,700.16,69838.8,12.4,No Sale Event,Out of Stock,4.3,3095,2023,4
2023-04-03,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1114.45,109918.0,7.1,No Sale Event,Low Stock,4.7,1039,2023,4
2023-04-03,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1118.89,109318.0,6.7,No Sale Event,In Stock,4.6,1067,2023,4
2023-04-03,Amazon,iPhone,iPhone 14 128GB,New,799,78302,791.19,76919.2,1.0,No Sale Event,In Stock,4.7,724,2023,4
2023-04-03,Amazon,iPhone,iPhone 14 128GB,New,799,78302,795.77,77084.7,0.4,No Sale Event,In Stock,4.2,543,2023,4
2023-04-03,Amazon,iPhone,iPhone 14 128GB,New,799,78302,807.64,79117.6,-1.1,No Sale Event,In Stock,4.3,443,2023,4
2023-04-04,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,346.86,29244.7,19.1,No Sale Event,Out of Stock,3.8,1047,2023,4
2023-04-04,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,422.89,41104.5,1.4,No Sale Event,In Stock,4.7,622,2023,4
2023-04-04,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,435.53,42754.3,-1.5,No Sale Event,In Stock,4.3,570,2023,4
2023-04-04,Flipkart,Watch,Apple Watch Ultra,New,799,78302,809.42,78771.2,-1.3,No Sale Event,In Stock,4.6,364,2023,4
2023-04-04,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,787.32,76220.7,21.2,No Sale Event,In Stock,4.5,4232,2023,4
2023-04-04,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,1185.09,114417.0,1.2,No Sale Event,In Stock,4.7,1003,2023,4
2023-04-04,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1188.78,117746.0,0.9,No Sale Event,In Stock,4.8,835,2023,4
2023-04-04,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,227.5,22603.8,30.9,No Sale Event,In Stock,4.2,3015,2023,4
2023-04-04,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,229.95,22446.5,30.1,No Sale Event,Out of Stock,4.7,1012,2023,4
2023-04-04,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,160.43,13762.8,51.2,No Sale Event,Out of Stock,4.0,1303,2023,4
2023-04-04,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,401.46,40066.9,33.0,No Sale Event,In Stock,4.8,3069,2023,4
2023-04-04,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,502.29,49421.2,16.1,No Sale Event,In Stock,4.8,1763,2023,4
2023-04-04,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,692.32,67564.7,13.4,No Sale Event,In Stock,4.5,1096,2023,4
2023-04-04,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,580.78,48499.1,27.3,No Sale Event,In Stock,4.4,3274,2023,4
2023-04-04,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1185.91,116666.0,1.1,No Sale Event,In Stock,4.6,608,2023,4
2023-04-04,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,417.93,34818.0,47.7,No Sale Event,In Stock,4.4,2924,2023,4
2023-04-04,Amazon,iPhone,iPhone 13 128GB,New,799,78302,686.33,66423.8,14.1,No Sale Event,Low Stock,4.2,1546,2023,4
2023-04-04,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,700.21,69039.3,12.4,No Sale Event,In Stock,4.8,2080,2023,4
2023-04-04,Flipkart,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,78302,587.35,49984.0,26.5,No Sale Event,In Stock,4.3,2781,2023,4
2023-04-04,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,695.54,68259.3,12.9,No Sale Event,In Stock,4.2,1145,2023,4
2023-04-04,Amazon,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,78302,566.25,48351.4,29.1,No Sale Event,Out of Stock,4.4,1488,2023,4
2023-04-04,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,701.73,69926.4,12.2,No Sale Event,In Stock,4.2,2008,2023,4
2023-04-04,Amazon,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,78302,547.05,46481.0,31.5,No Sale Event,Out of Stock,4.4,2398,2023,4
2023-04-04,Amazon,iPhone,iPhone 14 128GB,New,799,78302,807.01,77971.6,-1.0,No Sale Event,In Stock,4.6,931,2023,4
2023-04-04,Amazon,iPhone,iPhone 14 128GB,New,799,78302,811.62,79839.7,-1.6,No Sale Event,In Stock,4.6,464,2023,4
2023-04-04,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,1007.2,100415.0,-0.8,No Sale Event,In Stock,4.8,457,2023,4
2023-04-04,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,987.66,96945.1,1.1,No Sale Event,In Stock,4.9,673,2023,4
2023-04-04,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,843.42,70419.3,15.6,No Sale Event,In Stock,4.1,780,2023,4
2023-04-05,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,326.42,31382.4,23.9,No Sale Event,In Stock,4.2,2657,2023,4
2023-04-05,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,330.26,32204.8,23.0,No Sale Event,In Stock,4.6,2125,2023,4
2023-04-05,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,324.9,32256.4,24.3,No Sale Event,In Stock,4.5,1807,2023,4
2023-04-05,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,436.13,43299.5,-1.7,No Sale Event,In Stock,4.4,352,2023,4
2023-04-05,Amazon,Watch,Apple Watch Ultra,New,799,78302,793.8,78847.8,0.7,No Sale Event,In Stock,4.5,756,2023,4
2023-04-05,Amazon,Watch,Apple Watch Ultra,New,799,78302,811.06,78415.2,-1.5,No Sale Event,In Stock,4.4,347,2023,4
2023-04-05,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,620.03,51888.3,22.4,No Sale Event,Low Stock,3.8,460,2023,4
2023-04-05,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,788.17,77732.9,21.1,No Sale Event,In Stock,4.6,4131,2023,4
2023-04-05,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,809.75,79685.1,18.9,No Sale Event,In Stock,4.5,2579,2023,4
2023-04-05,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1217.84,119632.0,-1.6,No Sale Event,Low Stock,4.3,1474,2023,4
2023-04-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1889.03,182052.0,5.5,No Sale Event,In Stock,4.3,2804,2023,4
2023-04-05,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1532.63,130027.0,23.3,No Sale Event,In Stock,4.3,2349,2023,4
2023-04-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1909.68,187543.0,4.5,No Sale Event,In Stock,4.3,1257,2023,4
2023-04-05,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1667.11,144076.0,16.6,No Sale Event,In Stock,4.1,385,2023,4
2023-04-05,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2004.15,195205.0,-0.3,No Sale Event,Low Stock,4.6,243,2023,4
2023-04-05,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,228.55,22161.8,30.5,No Sale Event,In Stock,4.4,977,2023,4
2023-04-05,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,407.86,34628.7,31.9,No Sale Event,In Stock,4.0,855,2023,4
2023-04-05,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,506.02,49644.6,15.5,No Sale Event,In Stock,4.7,1330,2023,4
2023-04-05,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,694.28,68210.2,13.1,No Sale Event,Low Stock,4.7,3162,2023,4
2023-04-05,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1179.78,114827.0,1.6,No Sale Event,In Stock,4.9,706,2023,4
2023-04-05,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,788.62,78087.6,21.1,No Sale Event,In Stock,4.6,4605,2023,4
2023-04-05,Amazon,iPhone,iPhone 13 128GB,New,799,78302,691.21,66561.0,13.5,No Sale Event,In Stock,4.3,2808,2023,4
2023-04-05,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,701.45,67379.8,12.2,No Sale Event,In Stock,4.6,2575,2023,4
2023-04-05,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,695.08,68547.0,13.0,No Sale Event,In Stock,4.4,2415,2023,4
2023-04-05,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1089.05,104657.0,9.2,No Sale Event,In Stock,4.6,1489,2023,4
2023-04-05,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1117.85,109446.0,6.8,No Sale Event,In Stock,4.6,3037,2023,4
2023-04-05,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1097.68,106323.0,8.5,No Sale Event,In Stock,4.2,938,2023,4
2023-04-05,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,832.5,70568.0,30.6,No Sale Event,In Stock,4.3,2953,2023,4
2023-04-05,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,789.38,76327.0,1.2,No Sale Event,In Stock,4.5,978,2023,4
2023-04-05,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,988.07,98720.6,1.1,No Sale Event,In Stock,4.3,893,2023,4
2023-04-06,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,190.71,16437.2,55.5,No Sale Event,In Stock,4.3,3652,2023,4
2023-04-06,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,323.19,31073.1,24.7,No Sale Event,In Stock,4.6,1052,2023,4
2023-04-06,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,427.76,42306.8,0.3,No Sale Event,In Stock,4.7,573,2023,4
2023-04-06,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,310.64,26415.4,27.6,No Sale Event,Low Stock,4.4,1089,2023,4
2023-04-06,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,598.32,50127.0,25.1,No Sale Event,In Stock,3.8,370,2023,4
2023-04-06,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,854.19,71483.2,28.8,No Sale Event,Out of Stock,4.5,688,2023,4
2023-04-06,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1904.8,184238.0,4.7,No Sale Event,In Stock,4.8,2307,2023,4
2023-04-06,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1906.56,188135.0,4.6,No Sale Event,In Stock,4.5,832,2023,4
2023-04-06,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2001.43,197131.0,-0.1,No Sale Event,In Stock,4.3,293,2023,4
2023-04-06,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,230.03,22721.5,30.1,No Sale Event,In Stock,4.2,2716,2023,4
2023-04-06,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,397.79,39007.8,33.6,No Sale Event,Out of Stock,4.3,2902,2023,4
2023-04-06,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,392.66,38155.8,34.4,No Sale Event,In Stock,4.6,3083,2023,4
2023-04-06,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,505.62,50020.3,15.6,No Sale Event,In Stock,4.5,1940,2023,4
2023-04-06,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,508.37,49279.5,15.1,No Sale Event,Low Stock,4.5,2063,2023,4
2023-04-06,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,559.23,47710.2,30.0,No Sale Event,In Stock,4.2,3669,2023,4
2023-04-06,Amazon,iPhone,iPhone 12 64GB,New,799,78302,605.24,58512.1,24.3,No Sale Event,In Stock,4.9,1980,2023,4
2023-04-06,Amazon,iPhone,iPhone 12 64GB,New,799,78302,589.42,58520.4,26.2,No Sale Event,In Stock,4.6,4430,2023,4
2023-04-06,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,791.99,76265.5,20.7,No Sale Event,In Stock,4.3,2299,2023,4
2023-04-06,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,695.03,68667.2,13.0,No Sale Event,In Stock,4.6,1711,2023,4
2023-04-06,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1085.41,107220.0,9.5,No Sale Event,In Stock,4.4,1782,2023,4
2023-04-06,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,612.22,51025.7,23.4,No Sale Event,In Stock,4.2,377,2023,4
2023-04-06,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,1003.36,97036.7,-0.4,No Sale Event,Out of Stock,4.8,558,2023,4
2023-04-06,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,780.39,66890.1,21.9,No Sale Event,In Stock,3.9,949,2023,4
2023-04-07,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,211.09,17968.1,50.8,No Sale Event,Low Stock,4.1,2573,2023,4
2023-04-07,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,334.04,32723.5,22.1,No Sale Event,In Stock,4.7,2720,2023,4
2023-04-07,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,265.75,22843.2,38.1,No Sale Event,In Stock,4.4,1469,2023,4
2023-04-07,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,329.45,31812.7,23.2,No Sale Event,In Stock,4.3,2474,2023,4
2023-04-07,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,421.66,41308.8,1.7,No Sale Event,Low Stock,4.6,821,2023,4
2023-04-07,Amazon,Watch,Apple Watch Ultra,New,799,78302,785.18,75584.4,1.7,No Sale Event,Low Stock,4.2,710,2023,4
2023-04-07,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,658.2,55019.7,17.6,No Sale Event,In Stock,4.0,859,2023,4
2023-04-07,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,560.3,48157.0,43.9,No Sale Event,In Stock,4.3,2107,2023,4
2023-04-07,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,812.35,78385.1,18.7,No Sale Event,Low Stock,4.7,4445,2023,4
2023-04-07,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,870.17,74893.5,27.4,No Sale Event,Low Stock,4.4,817,2023,4
2023-04-07,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1931.35,191647.0,3.4,No Sale Event,In Stock,4.7,1420,2023,4
2023-04-07,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2038.49,196454.0,-2.0,No Sale Event,In Stock,4.4,226,2023,4
2023-04-07,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1970.38,192016.0,1.4,No Sale Event,In Stock,4.7,157,2023,4
2023-04-07,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,231.41,23043.7,29.7,No Sale Event,Low Stock,4.4,2515,2023,4
2023-04-07,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,225.06,22004.8,31.6,No Sale Event,In Stock,4.9,874,2023,4
2023-04-07,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,394.47,39187.2,34.1,No Sale Event,In Stock,4.2,4939,2023,4
2023-04-07,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,392.21,38951.6,34.5,No Sale Event,In Stock,4.6,2624,2023,4
2023-04-07,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,504.66,48851.9,15.7,No Sale Event,In Stock,4.4,1352,2023,4
2023-04-07,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,693.33,68011.4,13.2,No Sale Event,Out of Stock,4.3,2358,2023,4
2023-04-07,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1201.47,116837.0,-0.2,No Sale Event,In Stock,4.8,731,2023,4
