order_id,order_date,order_month,order_quarter,order_year,customer_id,gender,age,city,state,membership_tier,product_id,product_name,category,sub_category,brand,color,size,mrp,discount_percent,selling_price,quantity,total_amount,payment_mode,order_channel,order_status,delivery_days,rating
MYN101899,2024-03-11,March,Q1,2024,CUST00064,Male,41,Hyderabad,Telangana,Non-Member,P85387,Only Casual Nightsuit,Women,Lingerie,Only,White,XS,3889.0,30,2722.3,1,2722.3,Debit Card,Mobile Web,Delivered,8,3.0
MYN101900,2025-01-17,January,Q1,2025,CUST01956,Female,25,Surat,Gujarat,Insider,P69019,Adidas Casual Sneakers,Footwear,Casual Shoes,Adidas,Multicolor,9,5689.0,0,5689.0,1,5689.0,Net Banking,Mobile Web,Delivered,2,5.0
MYN101901,2024-07-01,July,Q3,2024,CUST01156,Female,50,Delhi,Delhi,Insider Gold,P52437,Van Heusen Oversized Sunglasses,Men,Accessories,Van Heusen,Blue,M,2529.0,20,2023.2,1,2023.2,Credit Card,Website,Delivered,6,4.0
MYN101902,2024-11-30,November,Q4,2024,CUST01599,Male,21,Guwahati,Assam,Non-Member,P45584,Nike Casual Oxford Shoes,Footwear,Formal Shoes,Nike,Blue,6,4349.0,30,3044.3,1,3044.3,Cash on Delivery,Mobile App,Delivered,5,2.0
MYN101903,2024-07-12,July,Q3,2024,CUST01926,Male,17,Mumbai,Maharashtra,Non-Member,P84944,Levis Formal Vest Pack,Men,Innerwear,Levis,Pink,XXL,3199.0,50,1599.5,1,1599.5,Cash on Delivery,Mobile App,Delivered,4,4.0
MYN101904,2024-08-07,August,Q3,2024,CUST00962,Female,44,Delhi,Delhi,Insider,P70907,Roadster Oversized Wallet,Women,Accessories,Roadster,Grey,XXL,5299.0,20,4239.2,1,4239.2,Net Banking,Mobile Web,Delivered,5,4.0
MYN101905,2025-10-02,October,Q4,2025,CUST01631,Male,45,Surat,Gujarat,Insider,P74976,Mamaearth Embroidered Perfume,Beauty,Fragrance,Mamaearth,Multicolor,L,1759.0,20,1407.2,1,1407.2,Credit Card,Mobile Web,Delivered,3,4.0
MYN101906,2023-12-27,December,Q4,2023,CUST01596,Male,20,Bhopal,Madhya Pradesh,Non-Member,P12845,H&M Casual Boxers Pack,Men,Innerwear,H&M,Multicolor,XXL,2989.0,10,2690.1,1,2690.1,UPI,Mobile App,Delivered,7,4.0
MYN101907,2024-09-22,September,Q3,2024,CUST01952,Male,18,Kochi,Kerala,Insider Gold,P72685,Zara Slim Fit Earrings,Women,Jewellery,Zara,Navy,XS,429.0,10,386.1,1,386.1,UPI,Mobile App,Returned,2,4.0
MYN101908,2024-12-22,December,Q4,2024,CUST00950,Male,27,Delhi,Delhi,Non-Member,P46884,Levis Checked Lehenga,Men,Ethnic Wear,Levis,White,XL,839.0,30,587.3,1,587.3,UPI,Mobile App,Delivered,3,5.0
MYN101909,2025-01-01,January,Q1,2025,CUST01077,Male,18,Pune,Maharashtra,Insider Gold,P82521,HRX Printed Jacket,Men,Topwear,HRX,Beige,XL,5469.0,20,4375.2,1,4375.2,UPI,Mobile App,Delivered,7,3.0
MYN101910,2024-08-17,August,Q3,2024,CUST00945,Female,29,Indore,Madhya Pradesh,Insider,P66652,AND Formal Jacket,Women,Topwear,AND,Navy,L,3989.0,20,3191.2,1,3191.2,Debit Card,Mobile App,Delivered,5,2.0
MYN101911,2024-05-13,May,Q2,2024,CUST01176,Female,54,Pune,Maharashtra,Insider Gold,P72828,Portico Embroidered Dinner Set,Home & Living,Kitchen,Portico,Red,M,2949.0,30,2064.3,1,2064.3,Cash on Delivery,Mobile Web,Delivered,2,4.0
MYN101912,2023-11-20,November,Q4,2023,CUST00560,Male,43,Coimbatore,Tamil Nadu,Insider Gold,P19780,US Polo Kids Solid Jacket,Kids,Topwear,US Polo Kids,Grey,S,2349.0,30,1644.3,1,1644.3,Credit Card,Mobile App,Delivered,8,3.0
MYN101913,2024-05-07,May,Q2,2024,CUST02596,Female,26,Pune,Maharashtra,Non-Member,P83184,W Formal Saree,Women,Ethnic Wear,W,Purple,L,6299.0,40,3779.4,1,3779.4,Cash on Delivery,Mobile App,Delivered,6,4.0
MYN101914,2025-02-16,February,Q1,2025,CUST01787,Female,45,Mumbai,Maharashtra,Non-Member,P80565,W Embroidered Necklace Set,Women,Jewellery,W,Grey,XL,779.0,20,623.2,1,623.2,Debit Card,Mobile Web,Returned,4,4.0
MYN101915,2023-02-11,February,Q1,2023,CUST01561,Male,55,Chandigarh,Chandigarh,Non-Member,P38888,Vero Moda Embroidered Jacket,Women,Winterwear,Vero Moda,White,XXL,3239.0,10,2915.1,1,2915.1,UPI,Mobile App,Returned,6,4.0
MYN101916,2025-06-15,June,Q2,2025,CUST00419,Female,39,Patna,Bihar,Non-Member,P42570,Biba Oversized Sandals,Women,Footwear,Biba,Beige,6,5939.0,10,5345.1,1,5345.1,UPI,Website,Delivered,3,5.0
MYN101917,2025-03-21,March,Q1,2025,CUST00324,Female,49,Lucknow,Uttar Pradesh,Insider,P20414,Gini and Jony Graphic Sneakers,Kids,Footwear,Gini and Jony,Black,6,4409.0,50,2204.5,1,2204.5,Cash on Delivery,Mobile App,Pending,9,4.0
MYN101918,2023-02-26,February,Q1,2023,CUST00897,Female,51,Guwahati,Assam,Non-Member,P84347,Vero Moda Striped Sweatshirt,Women,Topwear,Vero Moda,Red,XS,5469.0,40,3281.4,1,3281.4,Myntra Wallet,Mobile Web,Delivered,9,3.0
MYN101919,2024-08-15,August,Q3,2024,CUST01824,Female,25,Coimbatore,Tamil Nadu,Non-Member,P93049,Puma Embroidered Skirt,Men,Bottomwear,Puma,Navy,XS,779.0,0,779.0,1,779.0,Credit Card,Website,Delivered,4,4.0
MYN101920,2025-05-23,May,Q2,2025,CUST00648,Female,37,Kochi,Kerala,Insider,P64516,HomeTown Slim Fit Wall Art,Home & Living,Decor,HomeTown,White,S,2509.0,30,1756.3,1,1756.3,UPI,Mobile App,Returned,8,4.0
MYN101921,2023-03-05,March,Q1,2023,CUST00349,Female,20,Bengaluru,Karnataka,Non-Member,P15429,Nike Floral Slides,Footwear,Sandals,Nike,Multicolor,8,5029.0,10,4526.1,1,4526.1,Myntra Wallet,Mobile App,Delivered,2,5.0
MYN101922,2024-01-26,January,Q1,2024,CUST00993,Male,33,Bhopal,Madhya Pradesh,Non-Member,P92200,Woodland Checked Canvas Shoes,Footwear,Casual Shoes,Woodland,Grey,6,5039.0,10,4535.1,1,4535.1,Cash on Delivery,Mobile App,Pending,6,4.0
MYN101923,2023-01-17,January,Q1,2023,CUST01986,Male,50,Kochi,Kerala,Non-Member,P75853,HRX Kids Striped Lehenga,Kids,Ethnic Wear,HRX Kids,Multicolor,M,3519.0,30,2463.3,1,2463.3,UPI,Mobile Web,Delivered,6,3.0
MYN101924,2023-08-05,August,Q3,2023,CUST01585,Male,31,Surat,Gujarat,Insider,P24369,Allen Solly Junior Oversized Flip Flops,Kids,Footwear,Allen Solly Junior,Orange,11,4639.0,30,3247.3,2,6494.6,Debit Card,Website,Delivered,4,5.0
MYN101925,2025-09-30,September,Q3,2025,CUST02286,Male,40,Bengaluru,Karnataka,Non-Member,P82920,Nykaa Casual Lipstick,Beauty,Makeup,Nykaa,Black,XS,1489.0,30,1042.3,1,1042.3,Debit Card,Website,Delivered,2,4.0
MYN101926,2024-06-17,June,Q2,2024,CUST01336,Female,24,Patna,Bihar,Non-Member,P21981,HomeTown Striped Cookware Set,Home & Living,Kitchen,HomeTown,Green,M,3449.0,60,1379.6,3,4138.8,Cash on Delivery,Website,Delivered,4,4.0
MYN101927,2023-12-29,December,Q4,2023,CUST00249,Female,38,Visakhapatnam,Andhra Pradesh,Insider,P39796,HRX Kids Regular Fit Kurta,Kids,Topwear,HRX Kids,Beige,XXL,3229.0,30,2260.3,3,6780.9,Debit Card,Mobile Web,Returned,8,4.0
MYN101928,2023-01-12,January,Q1,2023,CUST01820,Male,24,Indore,Madhya Pradesh,Non-Member,P83851,US Polo Assn Formal Jeans,Men,Bottomwear,US Polo Assn,Navy,XL,969.0,10,872.1,2,1744.2,Myntra Wallet,Mobile App,Delivered,9,4.0
MYN101929,2025-08-15,August,Q3,2025,CUST00181,Female,46,Hyderabad,Telangana,Non-Member,P57179,Biba Formal Trousers,Women,Bottomwear,Biba,Maroon,L,1189.0,20,951.2,1,951.2,Credit Card,Mobile App,Delivered,8,5.0
MYN101930,2023-08-16,August,Q3,2023,CUST01881,Female,18,Indore,Madhya Pradesh,Insider,P74790,Lakme Oversized Shampoo,Beauty,Haircare,Lakme,Grey,XS,349.0,40,209.4,1,209.4,UPI,Mobile App,Delivered,2,5.0
MYN101931,2023-04-04,April,Q2,2023,CUST02077,Female,47,Patna,Bihar,Insider Gold,P23454,AND Formal Nightsuit,Women,Lingerie,AND,Yellow,XXL,2749.0,40,1649.4,1,1649.4,Credit Card,Mobile App,Delivered,8,3.0
MYN101932,2023-08-15,August,Q3,2023,CUST00725,Female,17,Lucknow,Uttar Pradesh,Insider,P43940,Biba Regular Fit Dupatta Set,Women,Ethnic Wear,Biba,Red,XS,7649.0,60,3059.6,1,3059.6,UPI,Website,Pending,7,4.0
MYN101933,2023-07-29,July,Q3,2023,CUST02549,Female,40,Lucknow,Uttar Pradesh,Non-Member,P46751,H&M Embroidered Sherwani,Women,Ethnic Wear,H&M,Orange,XXL,1199.0,50,599.5,1,599.5,Net Banking,Mobile App,Delivered,4,3.0
MYN101934,2023-12-05,December,Q4,2023,CUST01174,Female,51,Coimbatore,Tamil Nadu,Non-Member,P79914,US Polo Kids Relaxed Fit Boxers Pack,Kids,Innerwear,US Polo Kids,Multicolor,XL,479.0,10,431.1,1,431.1,Cash on Delivery,Mobile App,Cancelled,7,4.0
MYN101935,2023-12-11,December,Q4,2023,CUST00886,Female,38,Kolkata,West Bengal,Non-Member,P74341,Roadster Casual Shirt,Women,Topwear,Roadster,Multicolor,XXL,529.0,10,476.1,2,952.2,Cash on Delivery,Mobile App,Delivered,2,5.0
MYN101936,2025-04-26,April,Q2,2025,CUST01523,Female,41,Visakhapatnam,Andhra Pradesh,Insider,P26154,Adidas Casual Flip Flops,Footwear,Flip Flops,Adidas,Grey,9,5429.0,10,4886.1,1,4886.1,Myntra Wallet,Website,Delivered,4,5.0
MYN101937,2023-05-05,May,Q2,2023,CUST01625,Male,25,Kolkata,West Bengal,Insider,P57152,Bata Printed Running Shoes,Footwear,Sports Shoes,Bata,Red,9,3239.0,20,2591.2,2,5182.4,UPI,Mobile App,Returned,4,4.0
MYN101938,2025-10-16,October,Q4,2025,CUST02252,Male,37,Bhopal,Madhya Pradesh,Non-Member,P90285,Bata Slim Fit Canvas Shoes,Footwear,Casual Shoes,Bata,Beige,10,4869.0,40,2921.4,2,5842.8,Cash on Delivery,Mobile App,Delivered,3,2.0
MYN101939,2024-05-08,May,Q2,2024,CUST00481,Female,55,Lucknow,Uttar Pradesh,Insider Gold,P61053,L'Oreal Formal Lipstick,Beauty,Makeup,L'Oreal,Pink,XL,849.0,20,679.2,3,2037.6,Myntra Wallet,Mobile App,Cancelled,5,4.0
MYN101940,2025-02-25,February,Q1,2025,CUST00254,Male,54,Indore,Madhya Pradesh,Non-Member,P79950,Van Heusen Slim Fit Sunglasses,Men,Accessories,Van Heusen,Maroon,XXL,5169.0,40,3101.4,2,6202.8,Debit Card,Mobile App,Returned,6,4.0
MYN101941,2024-05-11,May,Q2,2024,CUST01528,Male,39,Coimbatore,Tamil Nadu,Non-Member,P90032,Mothercare Embroidered Kurta,Kids,Topwear,Mothercare,Black,XXL,5039.0,30,3527.3,1,3527.3,UPI,Mobile App,Delivered,2,4.0
MYN101942,2023-04-13,April,Q2,2023,CUST00097,Female,27,Visakhapatnam,Andhra Pradesh,Non-Member,P24887,H&M Casual Lehenga,Men,Ethnic Wear,H&M,Red,XS,5749.0,0,5749.0,1,5749.0,Cash on Delivery,Mobile Web,Delivered,3,2.0
MYN101943,2025-10-23,October,Q4,2025,CUST01346,Male,49,Hyderabad,Telangana,Insider Gold,P33586,Roadster Striped Dupatta Set,Women,Ethnic Wear,Roadster,Beige,M,989.0,10,890.1,1,890.1,Cash on Delivery,Mobile App,Delivered,7,5.0
MYN101944,2023-06-15,June,Q2,2023,CUST00054,Male,19,Coimbatore,Tamil Nadu,Non-Member,P58469,AND Casual Sneakers,Women,Footwear,AND,Black,6,1379.0,10,1241.1,1,1241.1,Cash on Delivery,Mobile App,Delivered,3,3.0
MYN101945,2023-07-09,July,Q3,2023,CUST01416,Female,29,Surat,Gujarat,Insider,P25776,HRX Checked Sandals,Men,Footwear,HRX,Yellow,11,1829.0,50,914.5,1,914.5,UPI,Website,Delivered,6,3.0
MYN101946,2023-11-12,November,Q4,2023,CUST02018,Male,36,Kochi,Kerala,Non-Member,P53413,US Polo Assn Regular Fit Kurta,Men,Topwear,US Polo Assn,Grey,XL,3749.0,20,2999.2,1,2999.2,Credit Card,Website,Delivered,9,4.0
MYN101947,2025-01-27,January,Q1,2025,CUST02342,Male,20,Chandigarh,Chandigarh,Non-Member,P71009,Portico Floral Dinner Set,Home & Living,Kitchen,Portico,Multicolor,XL,1159.0,60,463.6,2,927.2,Cash on Delivery,Mobile App,Delivered,4,5.0
MYN101948,2024-08-31,August,Q3,2024,CUST01691,Female,39,Visakhapatnam,Andhra Pradesh,Insider,P29491,Roadster Regular Fit Sunglasses,Men,Accessories,Roadster,Green,XS,1469.0,20,1175.2,1,1175.2,UPI,Mobile Web,Delivered,3,5.0
MYN101949,2024-02-04,February,Q1,2024,CUST00909,Male,37,Bengaluru,Karnataka,Insider,P66449,Story@Home Solid Cushion Cover Set,Home & Living,Furnishing,Story@Home,Green,S,4379.0,30,3065.3,1,3065.3,Net Banking,Mobile Web,Returned,3,4.0
MYN101950,2023-08-11,August,Q3,2023,CUST02442,Male,39,Bengaluru,Karnataka,Non-Member,P25380,Adidas Floral Slides,Footwear,Sandals,Adidas,Pink,6,4609.0,60,1843.6,1,1843.6,Credit Card,Website,Delivered,6,1.0
MYN101951,2024-03-06,March,Q1,2024,CUST02188,Male,33,Indore,Madhya Pradesh,Insider,P98314,Only Solid Earrings,Women,Jewellery,Only,Orange,XS,1039.0,0,1039.0,1,1039.0,Cash on Delivery,Mobile App,Delivered,5,3.0
MYN101952,2024-06-13,June,Q2,2024,CUST00425,Male,49,Chandigarh,Chandigarh,Insider,P13551,HRX Kids Casual Saree,Kids,Ethnic Wear,HRX Kids,Maroon,XXL,5949.0,10,5354.1,1,5354.1,UPI,Website,Delivered,2,4.0
MYN101953,2023-11-25,November,Q4,2023,CUST01784,Female,46,Kochi,Kerala,Non-Member,P15256,Woodland Embroidered Derby Shoes,Footwear,Formal Shoes,Woodland,Orange,9,4029.0,30,2820.3,1,2820.3,Credit Card,Mobile App,Delivered,9,1.0
MYN101954,2023-10-29,October,Q4,2023,CUST00830,Female,26,Kochi,Kerala,Insider Gold,P35366,AND Embroidered Shirt,Women,Topwear,AND,Yellow,XS,5119.0,50,2559.5,3,7678.5,UPI,Mobile App,Returned,5,4.0
MYN101955,2025-03-22,March,Q1,2025,CUST00122,Female,55,Patna,Bihar,Insider,P75534,Levis Embroidered Cap,Men,Accessories,Levis,Black,XXL,4229.0,30,2960.3,1,2960.3,UPI,Website,Delivered,4,2.0
MYN101956,2025-03-04,March,Q1,2025,CUST01696,Male,21,Surat,Gujarat,Insider Gold,P32789,Nykaa Graphic Body Mist,Beauty,Fragrance,Nykaa,Yellow,XXL,1689.0,30,1182.3,1,1182.3,UPI,Mobile Web,Cancelled,2,4.0
MYN101957,2024-06-29,June,Q2,2024,CUST02066,Male,17,Chennai,Tamil Nadu,Insider,P87069,HRX Kids Embroidered Toy Set,Kids,Toys,HRX Kids,Black,M,4449.0,10,4004.1,1,4004.1,Credit Card,Mobile App,Returned,8,4.0
MYN101958,2025-06-25,June,Q2,2025,CUST00308,Female,19,Lucknow,Uttar Pradesh,Non-Member,P47419,Gini and Jony Graphic Toy Set,Kids,Toys,Gini and Jony,White,XXL,3789.0,40,2273.4,3,6820.2,UPI,Mobile App,Delivered,2,5.0
MYN101959,2024-07-10,July,Q3,2024,CUST02289,Male,17,Visakhapatnam,Andhra Pradesh,Insider Gold,P43879,Sugar Cosmetics Relaxed Fit Body Lotion,Beauty,Bath & Body,Sugar Cosmetics,Green,XL,2479.0,50,1239.5,1,1239.5,UPI,Website,Delivered,5,4.0
MYN101960,2025-05-14,May,Q2,2025,CUST01876,Male,25,Nagpur,Maharashtra,Non-Member,P23101,Portico Printed Wall Art,Home & Living,Decor,Portico,Red,XS,3119.0,50,1559.5,1,1559.5,Cash on Delivery,Mobile App,Delivered,8,2.0
MYN101961,2024-03-09,March,Q1,2024,CUST02482,Male,20,Chandigarh,Chandigarh,Non-Member,P13184,HomeTown Graphic Curtain Set,Home & Living,Furnishing,HomeTown,Yellow,L,3349.0,0,3349.0,2,6698.0,Debit Card,Website,Returned,9,4.0
MYN101962,2023-06-14,June,Q2,2023,CUST01370,Male,31,Coimbatore,Tamil Nadu,Insider,P64823,US Polo Kids Printed Jeans,Kids,Bottomwear,US Polo Kids,Purple,XL,3319.0,0,3319.0,1,3319.0,Cash on Delivery,Mobile App,Delivered,7,4.0
MYN101963,2024-07-07,July,Q3,2024,CUST00963,Female,16,Patna,Bihar,Non-Member,P31900,Gini and Jony Striped Kurta Set,Kids,Ethnic Wear,Gini and Jony,White,L,5619.0,30,3933.3,3,11799.9,Debit Card,Website,Delivered,9,5.0
MYN101964,2023-10-04,October,Q4,2023,CUST00456,Male,26,Nagpur,Maharashtra,Insider,P15114,W Relaxed Fit Sandals,Women,Footwear,W,Pink,11,5229.0,40,3137.4,1,3137.4,Debit Card,Mobile Web,Cancelled,2,4.0
MYN101965,2023-10-12,October,Q4,2023,CUST01805,Female,28,Kochi,Kerala,Insider,P25064,Biba Oversized Belt,Women,Accessories,Biba,Pink,L,2869.0,30,2008.3,3,6024.9,Debit Card,Mobile App,Delivered,3,5.0
MYN101966,2023-12-24,December,Q4,2023,CUST01751,Female,52,Delhi,Delhi,Insider Gold,P49413,AND Graphic Loafers,Women,Footwear,AND,Blue,8,2209.0,30,1546.3,1,1546.3,Debit Card,Mobile App,Delivered,4,5.0
MYN101967,2025-11-24,November,Q4,2025,CUST01721,Male,47,Kochi,Kerala,Insider,P13076,Roadster Graphic Cardigan,Women,Winterwear,Roadster,White,M,5949.0,20,4759.2,1,4759.2,Credit Card,Mobile App,Returned,4,4.0
MYN101968,2023-10-10,October,Q4,2023,CUST01668,Female,22,Coimbatore,Tamil Nadu,Insider Gold,P27689,Gini and Jony Checked Toy Set,Kids,Toys,Gini and Jony,Orange,S,5069.0,60,2027.6,1,2027.6,Credit Card,Mobile App,Returned,4,4.0
MYN101969,2023-04-17,April,Q2,2023,CUST02053,Female,55,Lucknow,Uttar Pradesh,Insider,P21387,Sugar Cosmetics Formal Serum,Beauty,Skincare,Sugar Cosmetics,Black,S,1009.0,30,706.3,1,706.3,UPI,Mobile App,Delivered,6,5.0
MYN101970,2023-11-01,November,Q4,2023,CUST02375,Female,17,Guwahati,Assam,Insider,P57924,Louis Philippe Graphic Trousers,Men,Bottomwear,Louis Philippe,Black,XXL,2579.0,0,2579.0,1,2579.0,Credit Card,Mobile App,Delivered,8,3.0
MYN101971,2024-10-23,October,Q4,2024,CUST02399,Male,34,Delhi,Delhi,Non-Member,P20955,Mamaearth Checked Lipstick,Beauty,Makeup,Mamaearth,Black,XS,1559.0,30,1091.3,1,1091.3,Credit Card,Website,Delivered,6,5.0
MYN101972,2023-01-09,January,Q1,2023,CUST00394,Female,54,Coimbatore,Tamil Nadu,Insider,P74345,Only Graphic Hoodie,Women,Winterwear,Only,Purple,M,5219.0,10,4697.1,2,9394.2,UPI,Mobile App,Delivered,7,4.0
MYN101973,2025-03-29,March,Q1,2025,CUST02338,Male,41,Mumbai,Maharashtra,Non-Member,P35990,H&M Embroidered Earrings,Women,Jewellery,H&M,Blue,XS,2659.0,30,1861.3,1,1861.3,UPI,Website,Delivered,3,4.0
MYN101974,2023-02-15,February,Q1,2023,CUST01655,Male,32,Lucknow,Uttar Pradesh,Non-Member,P37970,Lakme Regular Fit Compact,Beauty,Makeup,Lakme,Navy,M,159.0,10,143.1,1,143.1,UPI,Mobile App,Delivered,8,4.0
MYN101975,2024-10-17,October,Q4,2024,CUST01054,Male,34,Bengaluru,Karnataka,Insider,P28369,US Polo Assn Casual Sunglasses,Men,Accessories,US Polo Assn,Grey,XXL,4219.0,30,2953.3,1,2953.3,UPI,Website,Returned,5,4.0
MYN101976,2025-10-17,October,Q4,2025,CUST01079,Male,18,Surat,Gujarat,Insider,P59022,Roadster Floral Saree,Men,Ethnic Wear,Roadster,Purple,XL,7129.0,20,5703.2,1,5703.2,Credit Card,Mobile App,Delivered,7,2.0
MYN101977,2025-12-20,December,Q4,2025,CUST02310,Female,26,Bhopal,Madhya Pradesh,Insider Gold,P19142,Puma Relaxed Fit Training Shoes,Footwear,Sports Shoes,Puma,Navy,8,5339.0,10,4805.1,3,14415.3,Cash on Delivery,Mobile Web,Delivered,4,4.0
MYN101978,2024-08-11,August,Q3,2024,CUST01122,Male,21,Chennai,Tamil Nadu,Insider Gold,P27550,L'Oreal Graphic Foundation,Beauty,Makeup,L'Oreal,Maroon,L,1239.0,20,991.2,1,991.2,UPI,Mobile App,Delivered,5,3.0
MYN101979,2025-08-25,August,Q3,2025,CUST01414,Male,37,Nagpur,Maharashtra,Non-Member,P94351,US Polo Kids Relaxed Fit Puzzle,Kids,Toys,US Polo Kids,Purple,M,5319.0,0,5319.0,1,5319.0,UPI,Website,Delivered,9,3.0
MYN101980,2025-06-24,June,Q2,2025,CUST02541,Male,42,Coimbatore,Tamil Nadu,Non-Member,P11333,Biba Checked Kurta Set,Women,Ethnic Wear,Biba,Grey,L,5329.0,10,4796.1,1,4796.1,UPI,Mobile App,Delivered,6,4.0
MYN101981,2025-08-20,August,Q3,2025,CUST01015,Female,24,Kolkata,West Bengal,Insider Gold,P26865,US Polo Assn Regular Fit Briefs Pack,Men,Innerwear,US Polo Assn,Yellow,S,2719.0,50,1359.5,1,1359.5,Myntra Wallet,Mobile App,Returned,2,4.0
MYN101982,2024-04-13,April,Q2,2024,CUST02113,Male,18,Guwahati,Assam,Insider Gold,P83892,Mothercare Embroidered Kurta,Kids,Topwear,Mothercare,Maroon,XL,809.0,50,404.5,1,404.5,Net Banking,Mobile App,Delivered,6,1.0
MYN101983,2023-02-11,February,Q1,2023,CUST00604,Female,33,Delhi,Delhi,Non-Member,P46075,Adidas Striped Running Shoes,Footwear,Sports Shoes,Adidas,Black,11,5259.0,0,5259.0,1,5259.0,Cash on Delivery,Mobile Web,Delivered,8,5.0
MYN101984,2025-08-25,August,Q3,2025,CUST01347,Male,31,Patna,Bihar,Insider Gold,P80762,Gini and Jony Embroidered Loafers,Kids,Footwear,Gini and Jony,Purple,11,5529.0,30,3870.3,1,3870.3,Myntra Wallet,Mobile App,Delivered,5,4.0
MYN101985,2024-06-08,June,Q2,2024,CUST00301,Male,42,Surat,Gujarat,Non-Member,P93543,Gini and Jony Striped Sweatshirt,Kids,Topwear,Gini and Jony,Blue,XS,5849.0,50,2924.5,1,2924.5,Cash on Delivery,Mobile App,Pending,6,4.0
MYN101986,2023-02-10,February,Q1,2023,CUST00891,Male,46,Chennai,Tamil Nadu,Non-Member,P58486,Lakme Slim Fit Deodorant,Beauty,Fragrance,Lakme,Multicolor,XS,1199.0,60,479.6,1,479.6,Myntra Wallet,Mobile App,Delivered,8,4.0
MYN101987,2023-04-18,April,Q2,2023,CUST00735,Male,33,Bengaluru,Karnataka,Insider,P69376,Nike Casual Training Shoes,Footwear,Sports Shoes,Nike,Blue,6,5769.0,40,3461.4,1,3461.4,Cash on Delivery,Mobile App,Delivered,6,1.0
MYN101988,2024-02-04,February,Q1,2024,CUST00990,Female,48,Kolkata,West Bengal,Non-Member,P31375,W Casual Bangles,Women,Jewellery,W,Purple,XXL,1399.0,60,559.6,1,559.6,Debit Card,Mobile App,Delivered,8,5.0
MYN101989,2023-10-28,October,Q4,2023,CUST01097,Male,55,Patna,Bihar,Insider,P69293,Puma Casual Boxers Pack,Men,Innerwear,Puma,Purple,XL,1179.0,10,1061.1,1,1061.1,UPI,Mobile App,Cancelled,2,4.0
MYN101990,2025-01-09,January,Q1,2025,CUST01294,Female,41,Visakhapatnam,Andhra Pradesh,Insider,P47232,Mothercare Embroidered Toy Set,Kids,Toys,Mothercare,Beige,XL,5049.0,40,3029.4,3,9088.2,Cash on Delivery,Mobile App,Delivered,7,1.0
MYN101991,2025-05-16,May,Q2,2025,CUST01827,Male,45,Kochi,Kerala,Insider,P49158,Vero Moda Graphic Saree,Women,Ethnic Wear,Vero Moda,Multicolor,L,3179.0,30,2225.3,2,4450.6,Cash on Delivery,Website,Delivered,3,5.0
MYN101992,2025-12-04,December,Q4,2025,CUST00084,Male,43,Chennai,Tamil Nadu,Insider,P65594,Maybelline Floral Compact,Beauty,Makeup,Maybelline,Green,XXL,1599.0,60,639.6,1,639.6,UPI,Mobile App,Delivered,9,5.0
MYN101993,2024-03-17,March,Q1,2024,CUST01334,Male,54,Ahmedabad,Gujarat,Insider,P65286,Roadster Oversized Boxers Pack,Men,Innerwear,Roadster,Red,XS,3809.0,0,3809.0,1,3809.0,Cash on Delivery,Mobile App,Delivered,9,5.0
MYN101994,2025-09-01,September,Q3,2025,CUST02279,Male,16,Chandigarh,Chandigarh,Non-Member,P60436,W Graphic Loafers,Women,Footwear,W,Orange,7,1329.0,50,664.5,1,664.5,UPI,Mobile Web,Delivered,7,5.0
MYN101995,2023-07-18,July,Q3,2023,CUST01066,Male,32,Bengaluru,Karnataka,Non-Member,P96026,Sugar Cosmetics Printed Serum,Beauty,Skincare,Sugar Cosmetics,Black,L,919.0,60,367.6,1,367.6,Cash on Delivery,Website,Delivered,6,5.0
MYN101996,2024-06-22,June,Q2,2024,CUST00472,Male,52,Coimbatore,Tamil Nadu,Insider,P51362,US Polo Kids Striped Action Figure,Kids,Toys,US Polo Kids,Navy,XL,5849.0,30,4094.3,1,4094.3,Debit Card,Mobile App,Delivered,5,2.0
MYN101997,2023-01-12,January,Q1,2023,CUST00578,Female,36,Pune,Maharashtra,Insider,P69043,L'Oreal Casual Perfume,Beauty,Fragrance,L'Oreal,Multicolor,S,1719.0,30,1203.3,1,1203.3,UPI,Mobile Web,Delivered,9,5.0
MYN101998,2023-08-04,August,Q3,2023,CUST00364,Female,24,Patna,Bihar,Insider,P95593,HRX Kids Regular Fit Shirt,Kids,Topwear,HRX Kids,Yellow,L,2889.0,0,2889.0,1,2889.0,UPI,Mobile App,Cancelled,6,4.0
MYN101999,2023-01-04,January,Q1,2023,CUST00317,Male,40,Kochi,Kerala,Insider Gold,P11252,US Polo Kids Oversized Sherwani,Kids,Ethnic Wear,US Polo Kids,White,XXL,3209.0,20,2567.2,1,2567.2,UPI,Website,Delivered,3,5.0
MYN102000,2025-09-03,September,Q3,2025,CUST01551,Male,24,Hyderabad,Telangana,Non-Member,P61748,Mothercare Graphic Sherwani,Kids,Ethnic Wear,Mothercare,Pink,XXL,4109.0,20,3287.2,1,3287.2,Myntra Wallet,Mobile App,Delivered,9,5.0
MYN102001,2024-01-16,January,Q1,2024,CUST02129,Female,41,Guwahati,Assam,Non-Member,P17145,Zara Solid Shirt,Women,Topwear,Zara,Maroon,M,5389.0,30,3772.3,1,3772.3,Credit Card,Mobile App,Delivered,3,4.0
MYN102002,2023-01-01,January,Q1,2023,CUST00401,Male,53,Surat,Gujarat,Insider,P11663,Maybelline Solid Conditioner,Beauty,Haircare,Maybelline,Pink,S,1979.0,20,1583.2,1,1583.2,Net Banking,Mobile Web,Delivered,9,4.0
